bacc,animal,genotype,condition,classifier,cell,trial,equal_bacc_sample,cell_trial,cond
0.8389619139152722,8,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.734663874615944,9,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.7592960286666903,10,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.701915202528854,11,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.7583255091494641,12,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.6252086391771314,13,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.6014398492924337,14,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7078379408099553,15,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7049276980052197,16,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.7445083827629846,17,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.6473166158400879,18,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.8117419746032486,19,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.7312040046647552,20,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.684769950645032,21,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.6694201192334257,22,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.577282758778538,23,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.6876885783407134,24,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7519156197325412,25,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.7048665373708662,26,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.6520480570335212,27,WT,Veh,LDA,,600.0,False,t600_updated,WT-Veh
0.6874326695809505,28,WT,GluA2,LDA,,600.0,False,t600_updated,WT-GluA2
0.6974590319219476,29,Tg,GluA2,LDA,,600.0,False,t600_updated,Tg-GluA2
0.6026556754232822,30,Tg,Veh,LDA,,600.0,False,t600_updated,Tg-Veh
0.6857176819919654,0,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7787072833232564,1,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7666808088746717,2,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.9496894624249534,3,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.7773861632688703,4,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.6835624954511269,5,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7786752795394434,6,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.649619359120991,7,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.9060540102517716,8,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.7688079657643243,9,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7705635448925592,10,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.6533168541253155,11,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7575529473461857,12,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.6916173229166785,13,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.6953480731963138,14,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6826891901751619,15,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6863867606543442,16,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.8644848634006245,17,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.8354724510534075,18,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7895787808471025,19,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.6922886796561771,20,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.6891749073596829,21,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.6628517862130894,22,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7661752286331884,23,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6913313921389677,24,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.7528517748931476,25,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.7101385620269896,26,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.8587941086878299,27,WT,Veh,NB,,600.0,False,t600_updated,WT-Veh
0.7261727829476565,28,WT,GluA2,NB,,600.0,False,t600_updated,WT-GluA2
0.7460097565596286,29,Tg,GluA2,NB,,600.0,False,t600_updated,Tg-GluA2
0.6959776699739157,30,Tg,Veh,NB,,600.0,False,t600_updated,Tg-Veh
0.7085375951766388,0,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8857333165754484,1,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.8425921439860093,2,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.6947415637292113,3,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.8593533806497653,4,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.733203286105922,5,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8680501828670599,6,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.6631499314802618,7,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.9763526119402984,8,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.811544777541249,9,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7882420887765635,10,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.6800026954838394,11,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.886396848380977,12,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.7676206901927325,13,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.7047417410344798,14,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7002157693550982,15,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7186788787121843,16,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.9269237353900666,17,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.9032892590537897,18,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8104680169622624,19,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.740510193909812,20,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7226621639764125,21,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.6857104267963263,22,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7991490223146043,23,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7081480748212927,24,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.8338357821196323,25,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.7662337099287961,26,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.8972854189992928,27,WT,Veh,QDA,,600.0,False,t600_updated,WT-Veh
0.7643833731160163,28,WT,GluA2,QDA,,600.0,False,t600_updated,WT-GluA2
0.8844960689589846,29,Tg,GluA2,QDA,,600.0,False,t600_updated,Tg-GluA2
0.6844144243817581,30,Tg,Veh,QDA,,600.0,False,t600_updated,Tg-Veh
0.7566381055886557,0,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8940996677497479,1,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.876738202325234,2,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.4998964874749845,3,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.8078944766075125,4,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.8166964870569398,5,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8882794726305809,6,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.703904073826482,7,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.970369271068898,8,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.8861562530138168,9,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.833696511982028,10,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.737730586390257,11,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.883371737915051,12,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.7732317523181391,13,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.7183092050574514,14,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7662240145421443,15,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7496183546711377,16,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.9588630726831804,17,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.9010423338899106,18,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8325688654640717,19,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.7595884178854847,20,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.7415246901583922,21,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.75032029582683,22,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.7985915517755144,23,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7020970049914127,24,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.8791427917091865,25,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.8090921940550866,26,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.888693273398637,27,WT,Veh,NN,,600.0,False,t600_updated,WT-Veh
0.7603742844038244,28,WT,GluA2,NN,,600.0,False,t600_updated,WT-GluA2
0.8887989012029933,29,Tg,GluA2,NN,,600.0,False,t600_updated,Tg-GluA2
0.7075721691016297,30,Tg,Veh,NN,,600.0,False,t600_updated,Tg-Veh
0.7026191770010544,0,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.935574021279614,1,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.9086245743303224,2,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.749620454074943,3,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.8919962248635069,4,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.8345373189548508,5,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.9207252503419916,6,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.6486160637130453,7,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.9837304952510176,8,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.8828051138133178,9,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.8471783401954619,10,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.7571290646671078,11,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.9335077643224768,12,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.8075728730476852,13,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.6902643361993323,14,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.7605474757812126,15,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.7512984562516402,16,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.9673834625603488,17,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.93238770157832,18,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.8553001628594861,19,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.817085774218539,20,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.6798944458996508,21,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.7464616878584012,22,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.8455677704529894,23,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.6218887531447832,24,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.8897083304492617,25,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.8267037794345089,26,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.9350718620022408,27,WT,Veh,SVM,,600.0,False,t600_updated,WT-Veh
0.8071117315279258,28,WT,GluA2,SVM,,600.0,False,t600_updated,WT-GluA2
0.9106209150326796,29,Tg,GluA2,SVM,,600.0,False,t600_updated,Tg-GluA2
0.64936758470802,30,Tg,Veh,SVM,,600.0,False,t600_updated,Tg-Veh
0.6345572871180805,0,WT,GluA2,LDA,,1000.0,False,t1000,WT-GluA2
0.7502151396501859,1,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.6907447066625689,2,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.7227369855234388,4,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.6730271719333092,6,WT,GluA2,LDA,,1000.0,False,t1000,WT-GluA2
0.5787580051476036,7,Tg,Veh,LDA,,1000.0,False,t1000,Tg-Veh
0.7427223598274435,9,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.7704857675102932,10,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.7000626699992649,11,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.7655797048333577,12,Tg,Veh,LDA,,1000.0,False,t1000,Tg-Veh
0.6138713432858152,14,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.7173628616751975,15,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.71030211729402,16,Tg,Veh,LDA,,1000.0,False,t1000,Tg-Veh
0.7582092799104374,17,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.6418031353069027,18,WT,GluA2,LDA,,1000.0,False,t1000,WT-GluA2
0.8126354862657759,19,WT,GluA2,LDA,,1000.0,False,t1000,WT-GluA2
0.7372757303226833,20,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.6853426447766071,21,WT,GluA2,LDA,,1000.0,False,t1000,WT-GluA2
0.6701966935949252,22,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.5992221633044887,23,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.6896615464848447,24,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.7803067273049984,25,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.7202098106348178,26,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.670692937545053,27,WT,Veh,LDA,,1000.0,False,t1000,WT-Veh
0.7038079817572733,28,WT,GluA2,LDA,,1000.0,False,t1000,WT-GluA2
0.7261106374917117,29,Tg,GluA2,LDA,,1000.0,False,t1000,Tg-GluA2
0.6021464928220004,30,Tg,Veh,LDA,,1000.0,False,t1000,Tg-Veh
0.684889960603179,0,WT,GluA2,NB,,1000.0,False,t1000,WT-GluA2
0.7795578451893461,1,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7611337965786578,2,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7736000390930189,4,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7773883035166227,6,WT,GluA2,NB,,1000.0,False,t1000,WT-GluA2
0.6458254972266342,7,Tg,Veh,NB,,1000.0,False,t1000,Tg-Veh
0.7745298225328581,9,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7720502141696033,10,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.6585010046803401,11,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7424315320051879,12,Tg,Veh,NB,,1000.0,False,t1000,Tg-Veh
0.6973536682980568,14,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.6832545851289954,15,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.6948263670677101,16,Tg,Veh,NB,,1000.0,False,t1000,Tg-Veh
0.8669992051016346,17,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.8374940357027313,18,WT,GluA2,NB,,1000.0,False,t1000,WT-GluA2
0.7749927121351695,19,WT,GluA2,NB,,1000.0,False,t1000,WT-GluA2
0.7004776643871327,20,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.6885759256286257,21,WT,GluA2,NB,,1000.0,False,t1000,WT-GluA2
0.6501001195700947,22,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7671537534651895,23,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.6915898961316149,24,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.7637042626514717,25,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.70793248506636,26,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.85320000670747,27,WT,Veh,NB,,1000.0,False,t1000,WT-Veh
0.7259518501550963,28,WT,GluA2,NB,,1000.0,False,t1000,WT-GluA2
0.7367860187553282,29,Tg,GluA2,NB,,1000.0,False,t1000,Tg-GluA2
0.6910787407825509,30,Tg,Veh,NB,,1000.0,False,t1000,Tg-Veh
0.7064909335558703,0,WT,GluA2,QDA,,1000.0,False,t1000,WT-GluA2
0.8852516418492006,1,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.8506021840339261,2,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.8562371292307639,4,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.8613416621639481,6,WT,GluA2,QDA,,1000.0,False,t1000,WT-GluA2
0.6630481875621299,7,Tg,Veh,QDA,,1000.0,False,t1000,Tg-Veh
0.8107229786054236,9,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.7881246811186654,10,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.6837945061138474,11,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.8811491199486814,12,Tg,Veh,QDA,,1000.0,False,t1000,Tg-Veh
0.7164524844863476,14,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.7046985824598432,15,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.7211687807844054,16,Tg,Veh,QDA,,1000.0,False,t1000,Tg-Veh
0.9328728854387396,17,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.9068788635618484,18,WT,GluA2,QDA,,1000.0,False,t1000,WT-GluA2
0.7978189266821364,19,WT,GluA2,QDA,,1000.0,False,t1000,WT-GluA2
0.7422925621142158,20,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.7232520858740767,21,WT,GluA2,QDA,,1000.0,False,t1000,WT-GluA2
0.6957349431371342,22,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.802647522113171,23,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.7037991234042691,24,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.8404318876368259,25,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.7772215013338368,26,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.8961644382217839,27,WT,Veh,QDA,,1000.0,False,t1000,WT-Veh
0.7691123829387079,28,WT,GluA2,QDA,,1000.0,False,t1000,WT-GluA2
0.8959150326797385,29,Tg,GluA2,QDA,,1000.0,False,t1000,Tg-GluA2
0.6872797485215515,30,Tg,Veh,QDA,,1000.0,False,t1000,Tg-Veh
0.7554840180876046,0,WT,GluA2,NN,,1000.0,False,t1000,WT-GluA2
0.9241236774644374,1,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.9023921803326574,2,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.8542772157674405,4,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.9243806264561816,6,WT,GluA2,NN,,1000.0,False,t1000,WT-GluA2
0.7260112022335117,7,Tg,Veh,NN,,1000.0,False,t1000,Tg-Veh
0.9029580431086974,9,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.8589396132686276,10,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.7649220147516479,11,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.9108193802979831,12,Tg,Veh,NN,,1000.0,False,t1000,Tg-Veh
0.7314417937863453,14,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.7818853520850457,15,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.7565216996735237,16,Tg,Veh,NN,,1000.0,False,t1000,Tg-Veh
0.9689152148238294,17,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.9349763015874396,18,WT,GluA2,NN,,1000.0,False,t1000,WT-GluA2
0.8467673363728588,19,WT,GluA2,NN,,1000.0,False,t1000,WT-GluA2
0.81156900585918,20,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.7491543373130881,21,WT,GluA2,NN,,1000.0,False,t1000,WT-GluA2
0.7791271277874483,22,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.8326065293298702,23,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.7044524334947777,24,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.9035713298270756,25,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.8382090161381894,26,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.9212375851366033,27,WT,Veh,NN,,1000.0,False,t1000,WT-Veh
0.8004764247544965,28,WT,GluA2,NN,,1000.0,False,t1000,WT-GluA2
0.9273183669603108,29,Tg,GluA2,NN,,1000.0,False,t1000,Tg-GluA2
0.7081943644874826,30,Tg,Veh,NN,,1000.0,False,t1000,Tg-Veh
0.7161730743105557,0,WT,GluA2,SVM,,1000.0,False,t1000,WT-GluA2
0.9489172200927652,1,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.943558955309798,2,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.9200436731476648,4,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.9451229781775412,6,WT,GluA2,SVM,,1000.0,False,t1000,WT-GluA2
0.6858921153117206,7,Tg,Veh,SVM,,1000.0,False,t1000,Tg-Veh
0.907052465118001,9,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.8755078568405732,10,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.7768804062829278,11,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.9507999603293332,12,Tg,Veh,SVM,,1000.0,False,t1000,Tg-Veh
0.697882178530046,14,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.769057995594256,15,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.7599964002144746,16,Tg,Veh,SVM,,1000.0,False,t1000,Tg-Veh
0.9771328828541848,17,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.9518485453899984,18,WT,GluA2,SVM,,1000.0,False,t1000,WT-GluA2
0.8647579845847083,19,WT,GluA2,SVM,,1000.0,False,t1000,WT-GluA2
0.8536978648064117,20,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.6962882848374066,21,WT,GluA2,SVM,,1000.0,False,t1000,WT-GluA2
0.7900279698281463,22,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.8737659894522795,23,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.6157535327001111,24,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.9274345979552544,25,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.871912514745303,26,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.9546593375097736,27,WT,Veh,SVM,,1000.0,False,t1000,WT-Veh
0.8287934281412817,28,WT,GluA2,SVM,,1000.0,False,t1000,WT-GluA2
0.9433432793407218,29,Tg,GluA2,SVM,,1000.0,False,t1000,Tg-GluA2
0.6652475061241303,30,Tg,Veh,SVM,,1000.0,False,t1000,Tg-Veh
